1.220320772734235538e-02,1.053307094629042012e+03,3.661274199999999837e+04,2.227326560000000000e+08
3.243196499312386849e-02,1.082638120749686777e+03,1.223895199999999932e+04,8.057948000000000000e+07
1.548076025554689233e-02,1.067650223665236354e+03,2.939596900000000096e+04,1.728040320000000000e+08
4.042815215136328494e-02,8.791443628262601351e+02,9.802767599999999220e+03,7.897045600000000000e+07
2.023285984430826454e-02,1.115574201771229809e+03,2.140104499999999825e+04,1.266474480000000000e+08
3.563631886971450197e-02,9.829187015361681006e+02,1.096582300000000032e+04,8.052987200000000000e+07
4.129718201110531284e-02,1.176640809361206948e+03,1.101502599999999984e+04,5.771194800000000000e+07
4.856322311515175183e-02,1.092138245118089344e+03,9.967238300000000891e+03,5.247504400000000000e+07
2.002271491707331708e-02,9.450666695915782611e+02,1.686292199999999866e+04,1.508662720000000000e+08
2.549799843198050087e-02,1.124139343867984508e+03,1.536414600000000064e+04,9.923860800000000000e+07
2.206213612846533167e-02,1.195996494780776402e+03,2.026031399999999849e+04,1.079306400000000000e+08
4.327883622836400240e-02,1.046319486950469582e+03,1.030148199999999997e+04,6.179561600000000000e+07
4.338985324578863850e-02,1.061981744611071917e+03,1.034901800000000003e+04,6.072201600000000000e+07
2.378425593361057841e-02,1.023152992856861147e+03,1.506111299999999937e+04,1.169016640000000000e+08
2.326884922702528863e-02,1.079963644219753860e+03,1.663559600000000137e+04,1.131918240000000000e+08
4.610170899272762746e-02,8.089134186358188572e+02,8.811986300000000483e+03,7.476696800000000000e+07
4.756614549891857724e-02,9.121485093656227718e+02,9.271702100000000428e+03,6.417350800000000000e+07
1.364322447785579900e-02,1.164820896347594953e+03,3.615828500000000349e+04,1.808069760000000000e+08
3.293224950354754071e-02,9.145519980649288527e+02,1.095999300000000039e+04,9.380034400000000000e+07
4.501746795283665531e-02,1.147099277591383952e+03,1.046912299999999959e+04,5.415410800000000000e+07
2.631377884773059006e-02,1.152738555901560176e+03,1.519161299999999937e+04,9.375434400000000000e+07
2.968505296886731620e-02,1.048908212826043382e+03,1.281241400000000067e+04,9.094948800000000000e+07
4.257802269523718736e-02,8.233435070326335108e+02,9.186182600000000093e+03,7.980064000000000000e+07
1.909828681040392356e-02,8.424776973559436328e+02,1.461770999999999913e+04,1.771755200000000000e+08
2.346033167866025393e-02,8.905097288270845866e+02,1.328317900000000009e+04,1.358177600000000000e+08
2.800987320507016681e-02,8.380269129985824748e+02,1.121488199999999961e+04,1.207524960000000000e+08
3.958353634706548302e-02,9.556673379248682068e+02,1.030564600000000064e+04,7.416036000000000000e+07
1.681047445179977007e-02,8.475490380721480506e+02,1.725281399999999849e+04,2.001910400000000000e+08
2.106592198253081152e-02,1.096175402872798031e+03,1.947530099999999948e+04,1.233693920000000000e+08
